edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type,correlation,elev_delta
2266,74.70127_34.16067,74.59414_34.37958,Correlated_Link,26.257655867281017,"LINESTRING (74.59414062500002 34.37958405155662, 74.70127160417931 34.16066730901112)",2,0.8384913552264363,4.0
2267,74.59414_34.37958,74.90531_34.00064,Correlated_Link,50.93781963360946,"LINESTRING (74.59414062500002 34.37958405155662, 74.90530887686164 34.00063662075576)",2,0.8357705417812152,9.0
2268,74.90531_34.00064,74.59414_34.37958,Correlated_Link,50.93781963360946,"LINESTRING (74.59414062500002 34.37958405155662, 74.90530887686164 34.00063662075576)",2,0.8357705417812152,9.0
2269,74.59414_34.37958,75.07404_33.82855,Correlated_Link,75.5418068197273,"LINESTRING (74.59414062500002 34.37958405155662, 75.0740376328061 33.82854890649535)",2,0.8519408470460711,20.0
2270,75.07404_33.82855,74.59414_34.37958,Correlated_Link,75.5418068197273,"LINESTRING (74.59414062500002 34.37958405155662, 75.0740376328061 33.82854890649535)",2,0.8519408470460711,20.0
2271,74.60822_35.49710,74.72544_35.80897,Correlated_Link,36.26012755000081,"LINESTRING (74.60822004228024 35.49709737186306, 74.72543924708891 35.808972290170736)",2,0.6804845436115841,1278.0
2272,74.72544_35.80897,74.60822_35.49710,Correlated_Link,36.26012755000081,"LINESTRING (74.60822004228024 35.49709737186306, 74.72543924708891 35.808972290170736)",2,0.6804845436115841,1278.0
2273,74.60822_35.49710,74.89878_35.69500,Correlated_Link,34.270037323315975,"LINESTRING (74.60822004228024 35.49709737186306, 74.89878184700133 35.6949955079181)",2,0.6184578670182954,537.0
2274,74.89878_35.69500,74.60822_35.49710,Correlated_Link,34.270037323315975,"LINESTRING (74.60822004228024 35.49709737186306, 74.89878184700133 35.6949955079181)",2,0.6184578670182954,537.0
2275,74.60822_35.49710,75.13005_35.60069,Correlated_Link,48.595101173333695,"LINESTRING (74.60822004228024 35.49709737186306, 75.13005022843907 35.600691251561926)",2,0.7068927620006004,578.0
2276,75.13005_35.60069,74.60822_35.49710,Correlated_Link,48.595101173333695,"LINESTRING (74.60822004228024 35.49709737186306, 75.13005022843907 35.600691251561926)",2,0.7068927620006004,578.0
2277,74.60822_35.49710,75.34769_35.52525,Correlated_Link,67.00466253634853,"LINESTRING (74.60822004228024 35.49709737186306, 75.34769092526997 35.525246900452444)",2,0.6404444574569114,784.0
2278,75.34769_35.52525,74.60822_35.49710,Correlated_Link,67.00466253634853,"LINESTRING (74.60822004228024 35.49709737186306, 75.34769092526997 35.525246900452444)",2,0.6404444574569114,784.0
2279,74.63914_35.72484,75.13005_35.60069,Correlated_Link,46.44855005548333,"LINESTRING (74.6391395530831 35.72484221676726, 75.13005022843907 35.600691251561926)",2,0.6143722278297064,497.0
2280,75.13005_35.60069,74.63914_35.72484,Correlated_Link,46.44855005548333,"LINESTRING (74.6391395530831 35.72484221676726, 75.13005022843907 35.600691251561926)",2,0.6143722278297064,497.0
2281,74.64652_31.07838,74.74944_31.94147,Correlated_Link,96.46503182600023,"LINESTRING (74.64652463547498 31.078384016205245, 74.74943931723614 31.941466770572664)",2,0.8434494975311486,29.0
2282,74.74944_31.94147,74.64652_31.07838,Correlated_Link,96.46503182600023,"LINESTRING (74.64652463547498 31.078384016205245, 74.74943931723614 31.941466770572664)",2,0.8434494975311486,29.0
2283,74.64652_31.07838,75.12526_31.12185,Correlated_Link,45.837158449822965,"LINESTRING (74.64652463547498 31.078384016205245, 75.12526062327017 31.12185435671553)",2,0.9103736654882176,16.0
2284,75.12526_31.12185,74.64652_31.07838,Correlated_Link,45.837158449822965,"LINESTRING (74.64652463547498 31.078384016205245, 75.12526062327017 31.12185435671553)",2,0.9103736654882176,16.0
2285,74.64652_31.07838,75.31350_31.02087,Correlated_Link,63.85944820618702,"LINESTRING (74.64652463547498 31.078384016205245, 75.31350452754108 31.020870290675692)",2,0.8761362963021174,22.0
2286,75.31350_31.02087,74.64652_31.07838,Correlated_Link,63.85944820618702,"LINESTRING (74.64652463547498 31.078384016205245, 75.31350452754108 31.020870290675692)",2,0.8761362963021174,22.0
2287,74.64652_31.07838,75.56886_30.97651,Correlated_Link,88.61150821793052,"LINESTRING (74.64652463547498 31.078384016205245, 75.56885848598101 30.97651243914486)",2,0.7746646870404806,30.0
2288,75.56886_30.97651,74.64652_31.07838,Correlated_Link,88.61150821793052,"LINESTRING (74.64652463547498 31.078384016205245, 75.56885848598101 30.97651243914486)",2,0.7746646870404806,30.0
2289,74.70127_34.16067,75.07404_33.82855,Correlated_Link,50.44597943661623,"LINESTRING (74.70127160417931 34.16066730901112, 75.0740376328061 33.82854890649535)",2,0.7650128556265184,16.0
2290,75.07404_33.82855,74.70127_34.16067,Correlated_Link,50.44597943661623,"LINESTRING (74.70127160417931 34.16066730901112, 75.0740376328061 33.82854890649535)",2,0.7650128556265184,16.0
2291,74.70127_34.16067,75.17883_33.60813,Correlated_Link,75.61811291967474,"LINESTRING (74.70127160417931 34.16066730901112, 75.17882503835305 33.60812737182347)",2,0.7475120303576533,130.0
2292,75.17883_33.60813,74.70127_34.16067,Correlated_Link,75.61811291967474,"LINESTRING (74.70127160417931 34.16066730901112, 75.17882503835305 33.60812737182347)",2,0.7475120303576533,130.0
2293,74.72544_35.80897,75.13005_35.60069,Correlated_Link,43.256240662696904,"LINESTRING (74.72543924708891 35.808972290170736, 75.13005022843907 35.600691251561926)",2,0.7402393519893776,700.0
2294,75.13005_35.60069,74.72544_35.80897,Correlated_Link,43.256240662696904,"LINESTRING (74.72543924708891 35.808972290170736, 75.13005022843907 35.600691251561926)",2,0.7402393519893776,700.0
2295,74.72544_35.80897,75.34769_35.52525,Correlated_Link,64.46018672953183,"LINESTRING (74.72543924708891 35.808972290170736, 75.34769092526997 35.525246900452444)",2,0.80079561447431,494.0
2296,75.34769_35.52525,74.72544_35.80897,Correlated_Link,64.46018672953183,"LINESTRING (74.72543924708891 35.808972290170736, 75.34769092526997 35.525246900452444)",2,0.80079561447431,494.0
2297,74.72544_35.80897,75.54160_35.37801,Correlated_Link,87.99074421075103,"LINESTRING (74.72543924708891 35.808972290170736, 75.54160338689222 35.37801201149273)",2,0.6773981537255869,378.0
2298,75.54160_35.37801,74.72544_35.80897,Correlated_Link,87.99074421075103,"LINESTRING (74.72543924708891 35.808972290170736, 75.54160338689222 35.37801201149273)",2,0.6773981537255869,378.0
2299,74.74944_31.94147,74.88167_31.16266,Correlated_Link,87.50111903343937,"LINESTRING (74.74943931723614 31.941466770572664, 74.88166902810661 31.16265946534334)",2,0.8537088499923985,21.0
2300,74.88167_31.16266,74.74944_31.94147,Correlated_Link,87.50111903343937,"LINESTRING (74.74943931723614 31.941466770572664, 74.88166902810661 31.16265946534334)",2,0.8537088499923985,21.0
2301,74.74944_31.94147,75.12526_31.12185,Correlated_Link,97.84983803670754,"LINESTRING (74.74943931723614 31.941466770572664, 75.12526062327017 31.12185435671553)",2,0.8205718413339331,13.0
2302,75.12526_31.12185,74.74944_31.94147,Correlated_Link,97.84983803670754,"LINESTRING (74.74943931723614 31.941466770572664, 75.12526062327017 31.12185435671553)",2,0.8205718413339331,13.0
2303,74.74944_31.94147,75.15088_32.09062,Correlated_Link,41.32298078460968,"LINESTRING (74.74943931723614 31.941466770572664, 75.15088207645144 32.09061706018009)",2,0.8640403966253695,20.0
2304,75.15088_32.09062,74.74944_31.94147,Correlated_Link,41.32298078460968,"LINESTRING (74.74943931723614 31.941466770572664, 75.15088207645144 32.09061706018009)",2,0.8640403966253695,20.0
2305,74.74944_31.94147,75.35758_32.19701,Correlated_Link,63.96183542573911,"LINESTRING (74.74943931723614 31.941466770572664, 75.35758241139699 32.1970102475685)",2,0.7240047334007829,31.0
2306,75.35758_32.19701,74.74944_31.94147,Correlated_Link,63.96183542573911,"LINESTRING (74.74943931723614 31.941466770572664, 75.35758241139699 32.1970102475685)",2,0.7240047334007829,31.0
2307,74.74944_31.94147,75.55438_32.35894,Correlated_Link,88.867733183542,"LINESTRING (74.74943931723614 31.941466770572664, 75.55438296576732 32.35893733280221)",2,0.8245512592164669,98.0
2308,75.55438_32.35894,74.74944_31.94147,Correlated_Link,88.867733183542,"LINESTRING (74.74943931723614 31.941466770572664, 75.55438296576732 32.35893733280221)",2,0.8245512592164669,98.0
2309,74.77193_32.91076,74.94975_32.03190,Correlated_Link,99.13836710968152,"LINESTRING (74.77192938061839 32.910758596805294, 74.9497513738692 32.03189765352978)",2,0.8404263744334868,132.0
2310,74.94975_32.03190,74.77193_32.91076,Correlated_Link,99.13836710968152,"LINESTRING (74.77192938061839 32.910758596805294, 74.9497513738692 32.03189765352978)",2,0.8404263744334868,132.0
2311,74.77193_32.91076,75.02667_33.16929,Correlated_Link,37.28559980532271,"LINESTRING (74.77192938061839 32.910758596805294, 75.02666830743202 33.16928614755878)",2,0.8557773379799172,1149.0
2312,75.02667_33.16929,74.77193_32.91076,Correlated_Link,37.28559980532271,"LINESTRING (74.77192938061839 32.910758596805294, 75.02666830743202 33.16928614755878)",2,0.8557773379799172,1149.0
2313,74.77193_32.91076,75.15088_32.09062,Correlated_Link,97.87517753934512,"LINESTRING (74.77192938061839 32.910758596805294, 75.15088207645144 32.09061706018009)",2,0.8141007356367607,120.0
2314,75.15088_32.09062,74.77193_32.91076,Correlated_Link,97.87517753934512,"LINESTRING (74.77192938061839 32.910758596805294, 75.15088207645144 32.09061706018009)",2,0.8141007356367607,120.0
2315,74.77193_32.91076,75.21195_33.24741,Correlated_Link,55.51653796828195,"LINESTRING (74.77192938061839 32.910758596805294, 75.21194884394927 33.24740971405524)",2,0.774365866435402,298.0
2316,75.21195_33.24741,74.77193_32.91076,Correlated_Link,55.51653796828195,"LINESTRING (74.77192938061839 32.910758596805294, 75.21194884394927 33.24740971405524)",2,0.774365866435402,298.0
2317,74.77193_32.91076,75.35758_32.19701,Correlated_Link,96.49696372103091,"LINESTRING (74.77192938061839 32.910758596805294, 75.35758241139699 32.1970102475685)",2,0.7393934399567841,109.0
2318,75.35758_32.19701,74.77193_32.91076,Correlated_Link,96.49696372103091,"LINESTRING (74.77192938061839 32.910758596805294, 75.35758241139699 32.1970102475685)",2,0.7393934399567841,109.0
2319,74.77193_32.91076,75.36621_33.44445,Correlated_Link,81.12137733890007,"LINESTRING (74.77192938061839 32.910758596805294, 75.3662109375 33.44445221561912)",2,0.6354369318438969,1947.0
2320,75.36621_33.44445,74.77193_32.91076,Correlated_Link,81.12137733890007,"LINESTRING (74.77192938061839 32.910758596805294, 75.3662109375 33.44445221561912)",2,0.6354369318438969,1947.0
2321,74.77193_32.91076,75.43032_33.13936,Correlated_Link,66.43593999425856,"LINESTRING (74.77192938061839 32.910758596805294, 75.43031655667215 33.139356898944435)",2,0.7616967806218489,852.0
2322,75.43032_33.13936,74.77193_32.91076,Correlated_Link,66.43593999425856,"LINESTRING (74.77192938061839 32.910758596805294, 75.43031655667215 33.139356898944435)",2,0.7616967806218489,852.0
2323,74.77193_32.91076,75.55438_32.35894,Correlated_Link,95.56796585786229,"LINESTRING (74.77192938061839 32.910758596805294, 75.55438296576732 32.35893733280221)",2,0.8129012079381193,42.0
2324,75.55438_32.35894,74.77193_32.91076,Correlated_Link,95.56796585786229,"LINESTRING (74.77192938061839 32.910758596805294, 75.55438296576732 32.35893733280221)",2,0.8129012079381193,42.0
2325,74.77193_32.91076,75.68694_33.16619,Correlated_Link,89.89696394635511,"LINESTRING (74.77192938061839 32.910758596805294, 75.68693819684648 33.16618548618644)",2,0.7015895813814151,687.0
2326,75.68694_33.16619,74.77193_32.91076,Correlated_Link,89.89696394635511,"LINESTRING (74.77192938061839 32.910758596805294, 75.68693819684648 33.16618548618644)",2,0.7015895813814151,687.0
2327,74.80568_33.15424,75.21195_33.24741,Correlated_Link,39.19436241394133,"LINESTRING (74.80568089659464 33.15424024034689, 75.21194884394927 33.24740971405524)",2,0.6874632114104929,177.0
2328,75.21195_33.24741,74.80568_33.15424,Correlated_Link,39.19436241394133,"LINESTRING (74.80568089659464 33.15424024034689, 75.21194884394927 33.24740971405524)",2,0.6874632114104929,177.0
2329,74.80568_33.15424,75.43032_33.13936,Correlated_Link,58.17731307620568,"LINESTRING (74.80568089659464 33.15424024034689, 75.43031655667215 33.139356898944435)",2,0.7111475724699768,731.0
2330,75.43032_33.13936,74.80568_33.15424,Correlated_Link,58.17731307620568,"LINESTRING (74.80568089659464 33.15424024034689, 75.43031655667215 33.139356898944435)",2,0.7111475724699768,731.0
2331,74.88167_31.16266,74.94975_32.03190,Correlated_Link,96.86971459645987,"LINESTRING (74.88166902810661 31.16265946534334, 74.9497513738692 32.03189765352978)",2,0.8237285744926417,29.0
2332,74.94975_32.03190,74.88167_31.16266,Correlated_Link,96.86971459645987,"LINESTRING (74.88166902810661 31.16265946534334, 74.9497513738692 32.03189765352978)",2,0.8237285744926417,29.0
2333,74.88167_31.16266,75.31350_31.02087,Correlated_Link,44.03864387078505,"LINESTRING (74.88166902810661 31.16265946534334, 75.31350452754108 31.020870290675692)",2,0.9076584177523036,14.0
2334,75.31350_31.02087,74.88167_31.16266,Correlated_Link,44.03864387078505,"LINESTRING (74.88166902810661 31.16265946534334, 75.31350452754108 31.020870290675692)",2,0.9076584177523036,14.0
2335,74.88167_31.16266,75.56886_30.97651,Correlated_Link,68.64484002863404,"LINESTRING (74.88166902810661 31.16265946534334, 75.56885848598101 30.97651243914486)",2,0.8331923128844724,22.0
2336,75.56886_30.97651,74.88167_31.16266,Correlated_Link,68.64484002863404,"LINESTRING (74.88166902810661 31.16265946534334, 75.56885848598101 30.97651243914486)",2,0.8331923128844724,22.0
2337,74.88167_31.16266,75.82901_30.99727,Correlated_Link,92.07256546948541,"LINESTRING (74.88166902810661 31.16265946534334, 75.82900724678572 30.99726776075876)",2,0.7711194351988584,28.0
2338,75.82901_30.99727,74.88167_31.16266,Correlated_Link,92.07256546948541,"LINESTRING (74.88166902810661 31.16265946534334, 75.82900724678572 30.99726776075876)",2,0.7711194351988584,28.0
2339,74.89878_35.69500,75.34769_35.52525,Correlated_Link,44.75668027485092,"LINESTRING (74.89878184700133 35.6949955079181, 75.34769092526997 35.525246900452444)",2,0.8138848026055278,247.0
2340,75.34769_35.52525,74.89878_35.69500,Correlated_Link,44.75668027485092,"LINESTRING (74.89878184700133 35.6949955079181, 75.34769092526997 35.525246900452444)",2,0.8138848026055278,247.0
2341,74.89878_35.69500,75.54160_35.37801,Correlated_Link,68.01114312826022,"LINESTRING (74.89878184700133 35.6949955079181, 75.54160338689222 35.37801201149273)",2,0.6452978526848518,363.0
2342,75.54160_35.37801,74.89878_35.69500,Correlated_Link,68.01114312826022,"LINESTRING (74.89878184700133 35.6949955079181, 75.54160338689222 35.37801201149273)",2,0.6452978526848518,363.0
2343,74.89878_35.69500,75.77412_35.32050,Correlated_Link,89.50892900840489,"LINESTRING (74.89878184700133 35.6949955079181, 75.77412116146242 35.320495973904)",2,0.6335710127184438,445.0
2344,75.77412_35.32050,74.89878_35.69500,Correlated_Link,89.50892900840489,"LINESTRING (74.89878184700133 35.6949955079181, 75.77412116146242 35.320495973904)",2,0.6335710127184438,445.0
2345,74.90531_34.00064,75.02667_33.16929,Correlated_Link,93.12297924376382,"LINESTRING (74.90530887686164 34.00063662075576, 75.02666830743202 33.16928614755878)",2,0.7139149736562961,70.0
2346,75.02667_33.16929,74.90531_34.00064,Correlated_Link,93.12297924376382,"LINESTRING (74.90530887686164 34.00063662075576, 75.02666830743202 33.16928614755878)",2,0.7139149736562961,70.0
2347,74.90531_34.00064,75.17883_33.60813,Correlated_Link,50.43366082052307,"LINESTRING (74.90530887686164 34.00063662075576, 75.17882503835305 33.60812737182347)",2,0.8559071090867756,125.0
2348,75.17883_33.60813,74.90531_34.00064,Correlated_Link,50.43366082052307,"LINESTRING (74.90530887686164 34.00063662075576, 75.17882503835305 33.60812737182347)",2,0.8559071090867756,125.0
2349,74.90531_34.00064,75.21195_33.24741,Correlated_Link,88.43631758560738,"LINESTRING (74.90530887686164 34.00063662075576, 75.21194884394927 33.24740971405524)",2,0.769637837742635,921.0
2350,75.21195_33.24741,74.90531_34.00064,Correlated_Link,88.43631758560738,"LINESTRING (74.90530887686164 34.00063662075576, 75.21194884394927 33.24740971405524)",2,0.769637837742635,921.0
2351,74.90531_34.00064,75.36621_33.44445,Correlated_Link,75.11169067774063,"LINESTRING (74.90530887686164 34.00063662075576, 75.3662109375 33.44445221561912)",2,0.7962668741487023,728.0
2352,75.36621_33.44445,74.90531_34.00064,Correlated_Link,75.11169067774063,"LINESTRING (74.90530887686164 34.00063662075576, 75.3662109375 33.44445221561912)",2,0.7962668741487023,728.0
2353,74.94975_32.03190,75.35758_32.19701,Correlated_Link,42.57216524564467,"LINESTRING (74.9497513738692 32.03189765352978, 75.35758241139699 32.1970102475685)",2,0.7603111018926719,23.0
2354,75.35758_32.19701,74.94975_32.03190,Correlated_Link,42.57216524564467,"LINESTRING (74.9497513738692 32.03189765352978, 75.35758241139699 32.1970102475685)",2,0.7603111018926719,23.0
2355,74.94975_32.03190,75.55438_32.35894,Correlated_Link,67.52284529434355,"LINESTRING (74.9497513738692 32.03189765352978, 75.55438296576732 32.35893733280221)",2,0.848520923462461,90.0
2356,75.55438_32.35894,74.94975_32.03190,Correlated_Link,67.52284529434355,"LINESTRING (74.9497513738692 32.03189765352978, 75.55438296576732 32.35893733280221)",2,0.848520923462461,90.0
2357,74.94975_32.03190,75.77033_32.47281,Correlated_Link,91.42269077088517,"LINESTRING (74.9497513738692 32.03189765352978, 75.77032748233752 32.472811738635464)",2,0.752743205927495,282.0
2358,75.77033_32.47281,74.94975_32.03190,Correlated_Link,91.42269077088517,"LINESTRING (74.9497513738692 32.03189765352978, 75.77032748233752 32.472811738635464)",2,0.752743205927495,282.0
2359,75.02667_33.16929,75.07404_33.82855,Correlated_Link,73.43814044532351,"LINESTRING (75.02666830743202 33.16928614755878, 75.0740376328061 33.82854890649535)",2,0.6063075587560433,81.0
2360,75.07404_33.82855,75.02667_33.16929,Correlated_Link,73.43814044532351,"LINESTRING (75.02666830743202 33.16928614755878, 75.0740376328061 33.82854890649535)",2,0.6063075587560433,81.0
2361,75.02667_33.16929,75.17883_33.60813,Correlated_Link,50.800588653539364,"LINESTRING (75.02666830743202 33.16928614755878, 75.17882503835305 33.60812737182347)",2,0.6473432202931421,195.0
2362,75.17883_33.60813,75.02667_33.16929,Correlated_Link,50.800588653539364,"LINESTRING (75.02666830743202 33.16928614755878, 75.17882503835305 33.60812737182347)",2,0.6473432202931421,195.0
2363,75.02667_33.16929,75.36621_33.44445,Correlated_Link,43.952427908506266,"LINESTRING (75.02666830743202 33.16928614755878, 75.3662109375 33.44445221561912)",2,0.783973966004964,798.0
2364,75.36621_33.44445,75.02667_33.16929,Correlated_Link,43.952427908506266,"LINESTRING (75.02666830743202 33.16928614755878, 75.3662109375 33.44445221561912)",2,0.783973966004964,798.0
2365,75.02667_33.16929,75.43032_33.13936,Correlated_Link,37.723667306671054,"LINESTRING (75.02666830743202 33.16928614755878, 75.43031655667215 33.139356898944435)",2,0.897599863261475,297.0
2366,75.43032_33.13936,75.02667_33.16929,Correlated_Link,37.723667306671054,"LINESTRING (75.02666830743202 33.16928614755878, 75.43031655667215 33.139356898944435)",2,0.897599863261475,297.0
2367,75.02667_33.16929,75.68694_33.16619,Correlated_Link,61.457609841650736,"LINESTRING (75.02666830743202 33.16928614755878, 75.68693819684648 33.16618548618644)",2,0.8264341328571594,462.0
2368,75.68694_33.16619,75.02667_33.16929,Correlated_Link,61.457609841650736,"LINESTRING (75.02666830743202 33.16928614755878, 75.68693819684648 33.16618548618644)",2,0.8264341328571594,462.0
2369,75.02667_33.16929,75.75632_33.28685,Correlated_Link,69.11480736273515,"LINESTRING (75.02666830743202 33.16928614755878, 75.75631584902614 33.28684613578737)",2,0.7853957556222355,131.0
2370,75.75632_33.28685,75.02667_33.16929,Correlated_Link,69.11480736273515,"LINESTRING (75.02666830743202 33.16928614755878, 75.75631584902614 33.28684613578737)",2,0.7853957556222355,131.0
2371,75.02667_33.16929,75.89815_33.35825,Correlated_Link,83.70656080773658,"LINESTRING (75.02666830743202 33.16928614755878, 75.89814833225464 33.35824898165014)",2,0.7493103548917814,460.0
2372,75.89815_33.35825,75.02667_33.16929,Correlated_Link,83.70656080773658,"LINESTRING (75.02666830743202 33.16928614755878, 75.89814833225464 33.35824898165014)",2,0.7493103548917814,460.0
2373,75.07404_33.82855,75.21195_33.24741,Correlated_Link,65.87174642884382,"LINESTRING (75.0740376328061 33.82854890649535, 75.21194884394927 33.24740971405524)",2,0.7255946391858615,932.0
2374,75.21195_33.24741,75.07404_33.82855,Correlated_Link,65.87174642884382,"LINESTRING (75.0740376328061 33.82854890649535, 75.21194884394927 33.24740971405524)",2,0.7255946391858615,932.0
2375,75.07404_33.82855,75.36621_33.44445,Correlated_Link,50.55425297339983,"LINESTRING (75.0740376328061 33.82854890649535, 75.3662109375 33.44445221561912)",2,0.7748192799008646,717.0
2376,75.36621_33.44445,75.07404_33.82855,Correlated_Link,50.55425297339983,"LINESTRING (75.0740376328061 33.82854890649535, 75.3662109375 33.44445221561912)",2,0.7748192799008646,717.0
2377,75.07404_33.82855,75.43032_33.13936,Correlated_Link,83.45412929511693,"LINESTRING (75.0740376328061 33.82854890649535, 75.43031655667215 33.139356898944435)",2,0.6889870823568648,378.0
2378,75.43032_33.13936,75.07404_33.82855,Correlated_Link,83.45412929511693,"LINESTRING (75.0740376328061 33.82854890649535, 75.43031655667215 33.139356898944435)",2,0.6889870823568648,378.0
2379,75.07404_33.82855,75.68694_33.16619,Correlated_Link,93.02874567857658,"LINESTRING (75.0740376328061 33.82854890649535, 75.68693819684648 33.16618548618644)",2,0.7250562606656524,543.0
2380,75.68694_33.16619,75.07404_33.82855,Correlated_Link,93.02874567857658,"LINESTRING (75.0740376328061 33.82854890649535, 75.68693819684648 33.16618548618644)",2,0.7250562606656524,543.0
2381,75.07404_33.82855,75.75632_33.28685,Correlated_Link,87.32155357086688,"LINESTRING (75.0740376328061 33.82854890649535, 75.75631584902614 33.28684613578737)",2,0.740874783373129,212.0
2382,75.75632_33.28685,75.07404_33.82855,Correlated_Link,87.32155357086688,"LINESTRING (75.0740376328061 33.82854890649535, 75.75631584902614 33.28684613578737)",2,0.740874783373129,212.0
2383,75.07404_33.82855,75.89815_33.35825,Correlated_Link,92.52707351874757,"LINESTRING (75.0740376328061 33.82854890649535, 75.89814833225464 33.35824898165014)",2,0.7622476506088887,379.0
2384,75.89815_33.35825,75.07404_33.82855,Correlated_Link,92.52707351874757,"LINESTRING (75.0740376328061 33.82854890649535, 75.89814833225464 33.35824898165014)",2,0.7622476506088887,379.0
2385,75.12526_31.12185,75.56886_30.97651,Correlated_Link,45.2435370759253,"LINESTRING (75.12526062327017 31.12185435671553, 75.56885848598101 30.97651243914486)",2,0.8890878902844938,14.0
2386,75.56886_30.97651,75.12526_31.12185,Correlated_Link,45.2435370759253,"LINESTRING (75.12526062327017 31.12185435671553, 75.56885848598101 30.97651243914486)",2,0.8890878902844938,14.0
2387,75.12526_31.12185,75.82901_30.99727,Correlated_Link,68.45040947343026,"LINESTRING (75.12526062327017 31.12185435671553, 75.82900724678572 30.99726776075876)",2,0.852122025651151,20.0
2388,75.82901_30.99727,75.12526_31.12185,Correlated_Link,68.45040947343026,"LINESTRING (75.12526062327017 31.12185435671553, 75.82900724678572 30.99726776075876)",2,0.852122025651151,20.0
2389,75.12526_31.12185,76.08556_30.99147,Correlated_Link,92.61526897208523,"LINESTRING (75.12526062327017 31.12185435671553, 76.08555591935209 30.99147423137552)",2,0.8278755018961897,32.0
2390,76.08556_30.99147,75.12526_31.12185,Correlated_Link,92.61526897208523,"LINESTRING (75.12526062327017 31.12185435671553, 76.08555591935209 30.99147423137552)",2,0.8278755018961897,32.0
2391,75.13005_35.60069,75.77412_35.32050,Correlated_Link,66.13226131438746,"LINESTRING (75.13005022843907 35.600691251561926, 75.77412116146242 35.320495973904)",2,0.6607201187055666,404.0
2392,75.77412_35.32050,75.13005_35.60069,Correlated_Link,66.13226131438746,"LINESTRING (75.13005022843907 35.600691251561926, 75.77412116146242 35.320495973904)",2,0.6607201187055666,404.0
2393,75.13005_35.60069,75.91581_35.18301,Correlated_Link,85.03038736540694,"LINESTRING (75.13005022843907 35.600691251561926, 75.9158079057487 35.18301482649811)",2,0.7596904720711823,535.0
2394,75.91581_35.18301,75.13005_35.60069,Correlated_Link,85.03038736540694,"LINESTRING (75.13005022843907 35.600691251561926, 75.9158079057487 35.18301482649811)",2,0.7596904720711823,535.0
2395,75.15088_32.09062,75.55438_32.35894,Correlated_Link,48.278670757904095,"LINESTRING (75.15088207645144 32.09061706018009, 75.55438296576732 32.35893733280221)",2,0.907425319423335,78.0
2396,75.55438_32.35894,75.15088_32.09062,Correlated_Link,48.278670757904095,"LINESTRING (75.15088207645144 32.09061706018009, 75.55438296576732 32.35893733280221)",2,0.907425319423335,78.0
2397,75.15088_32.09062,75.77033_32.47281,Correlated_Link,72.09090452594454,"LINESTRING (75.15088207645144 32.09061706018009, 75.77032748233752 32.472811738635464)",2,0.8603344859346869,270.0
2398,75.77033_32.47281,75.15088_32.09062,Correlated_Link,72.09090452594454,"LINESTRING (75.15088207645144 32.09061706018009, 75.77032748233752 32.472811738635464)",2,0.8603344859346869,270.0
2399,75.15088_32.09062,75.96358_32.61223,Correlated_Link,95.87449173673406,"LINESTRING (75.15088207645144 32.09061706018009, 75.96357927743252 32.61222926804999)",2,0.8453301014001519,965.0
2400,75.96358_32.61223,75.15088_32.09062,Correlated_Link,95.87449173673406,"LINESTRING (75.15088207645144 32.09061706018009, 75.96357927743252 32.61222926804999)",2,0.8453301014001519,965.0
2401,75.17883_33.60813,75.21195_33.24741,Correlated_Link,40.22758922088159,"LINESTRING (75.17882503835305 33.60812737182347, 75.21194884394927 33.24740971405524)",2,0.7460047911637441,1046.0
2402,75.21195_33.24741,75.17883_33.60813,Correlated_Link,40.22758922088159,"LINESTRING (75.17882503835305 33.60812737182347, 75.21194884394927 33.24740971405524)",2,0.7460047911637441,1046.0
2403,75.17883_33.60813,75.43032_33.13936,Correlated_Link,57.11716717273115,"LINESTRING (75.17882503835305 33.60812737182347, 75.43031655667215 33.139356898944435)",2,0.72217195030996,492.0
2404,75.43032_33.13936,75.17883_33.60813,Correlated_Link,57.11716717273115,"LINESTRING (75.17882503835305 33.60812737182347, 75.43031655667215 33.139356898944435)",2,0.72217195030996,492.0
2405,75.17883_33.60813,75.68694_33.16619,Correlated_Link,68.12054396105624,"LINESTRING (75.17882503835305 33.60812737182347, 75.68693819684648 33.16618548618644)",2,0.7702991307296412,657.0
2406,75.68694_33.16619,75.17883_33.60813,Correlated_Link,68.12054396105624,"LINESTRING (75.17882503835305 33.60812737182347, 75.68693819684648 33.16618548618644)",2,0.7702991307296412,657.0
2407,75.17883_33.60813,75.75632_33.28685,Correlated_Link,64.39734562076058,"LINESTRING (75.17882503835305 33.60812737182347, 75.75631584902614 33.28684613578737)",2,0.765438756281108,326.0
2408,75.75632_33.28685,75.17883_33.60813,Correlated_Link,64.39734562076058,"LINESTRING (75.17882503835305 33.60812737182347, 75.75631584902614 33.28684613578737)",2,0.765438756281108,326.0
2409,75.17883_33.60813,75.89815_33.35825,Correlated_Link,72.26613051030304,"LINESTRING (75.17882503835305 33.60812737182347, 75.89814833225464 33.35824898165014)",2,0.75626650831943,265.0
2410,75.89815_33.35825,75.17883_33.60813,Correlated_Link,72.26613051030304,"LINESTRING (75.17882503835305 33.60812737182347, 75.89814833225464 33.35824898165014)",2,0.75626650831943,265.0
