edge_id,from_node_id,to_node_id,river_name,length_km,wkt,edge_type
685,80.61894_31.11821,80.14984_31.18802,Spatial_Link,45.30902393483993,"LINESTRING (80.61894191856587 31.11821281829165, 80.1498424365123 31.18802258358269)",1
686,80.14984_31.18802,80.61894_31.11821,Spatial_Link,45.30902393483993,"LINESTRING (80.1498424365123 31.18802258358269, 80.61894191856587 31.11821281829165)",1
687,80.14984_31.18802,79.77150_31.49502,Spatial_Link,49.56165857912399,"LINESTRING (80.1498424365123 31.18802258358269, 79.77150190116922 31.49502468491472)",1
688,79.77150_31.49502,80.14984_31.18802,Spatial_Link,49.56165857912399,"LINESTRING (79.77150190116922 31.49502468491472, 80.1498424365123 31.18802258358269)",1
689,79.97964_31.36164,79.51206_31.51857,Spatial_Link,47.66891938941238,"LINESTRING (79.97964456666587 31.36163744000118, 79.51205673736021 31.51857334414748)",1
690,79.51206_31.51857,79.97964_31.36164,Spatial_Link,47.66891938941238,"LINESTRING (79.51205673736021 31.51857334414748, 79.97964456666587 31.36163744000118)",1
691,79.77150_31.49502,79.29541_31.63809,Spatial_Link,47.82873524901738,"LINESTRING (79.77150190116922 31.49502468491472, 79.29541205634922 31.638093593951407)",1
692,79.29541_31.63809,79.77150_31.49502,Spatial_Link,47.82873524901738,"LINESTRING (79.29541205634922 31.638093593951407, 79.77150190116922 31.49502468491472)",1
693,79.51206_31.51857,79.04858_31.68965,Spatial_Link,47.83772337282027,"LINESTRING (79.51205673736021 31.51857334414748, 79.04857935540458 31.68964857786856)",1
694,79.04858_31.68965,79.51206_31.51857,Spatial_Link,47.83772337282027,"LINESTRING (79.04857935540458 31.68964857786856, 79.51205673736021 31.51857334414748)",1
695,79.29541_31.63809,78.86635_31.77470,Spatial_Link,43.33850786044577,"LINESTRING (79.29541205634922 31.638093593951407, 78.86634662248294 31.77470102894984)",1
696,78.86635_31.77470,79.29541_31.63809,Spatial_Link,43.33850786044577,"LINESTRING (78.86634662248294 31.77470102894984, 79.29541205634922 31.638093593951407)",1
697,79.04858_31.68965,78.64264_31.81402,Spatial_Link,40.798618655709575,"LINESTRING (79.04857935540458 31.68964857786856, 78.6426353124596 31.81402145862652)",1
698,78.64264_31.81402,79.04858_31.68965,Spatial_Link,40.798618655709575,"LINESTRING (78.6426353124596 31.81402145862652, 79.04857935540458 31.68964857786856)",1
699,78.86635_31.77470,78.44869_31.66987,Spatial_Link,41.18721390105165,"LINESTRING (78.86634662248294 31.77470102894984, 78.44869127004313 31.66986544718461)",1
700,78.44869_31.66987,78.86635_31.77470,Spatial_Link,41.18721390105165,"LINESTRING (78.44869127004313 31.66986544718461, 78.86634662248294 31.77470102894984)",1
701,78.64264_31.81402,78.27929_31.57206,Spatial_Link,43.65334816513884,"LINESTRING (78.6426353124596 31.81402145862652, 78.27929419515931 31.572062759801263)",1
702,78.27929_31.57206,78.64264_31.81402,Spatial_Link,43.65334816513884,"LINESTRING (78.27929419515931 31.572062759801263, 78.6426353124596 31.81402145862652)",1
703,78.44869_31.66987,78.05745_31.54158,Spatial_Link,39.70227117895149,"LINESTRING (78.44869127004313 31.66986544718461, 78.0574510352109 31.541579734043857)",1
704,78.05745_31.54158,78.44869_31.66987,Spatial_Link,39.70227117895149,"LINESTRING (78.0574510352109 31.541579734043857, 78.44869127004313 31.66986544718461)",1
705,78.27929_31.57206,77.79920_31.55397,Spatial_Link,45.53087893448688,"LINESTRING (78.27929419515931 31.572062759801263, 77.7992025142568 31.553967074899678)",1
706,77.79920_31.55397,78.27929_31.57206,Spatial_Link,45.53087893448688,"LINESTRING (77.7992025142568 31.553967074899678, 78.27929419515931 31.572062759801263)",1
707,78.05745_31.54158,77.62079_31.39512,Spatial_Link,44.50074121694904,"LINESTRING (78.0574510352109 31.541579734043857, 77.62078893569318 31.395116618381675)",1
708,77.62079_31.39512,78.05745_31.54158,Spatial_Link,44.50074121694904,"LINESTRING (77.62078893569318 31.395116618381675, 78.0574510352109 31.541579734043857)",1
709,77.79920_31.55397,77.38168_31.36034,Spatial_Link,45.077131426852986,"LINESTRING (77.7992025142568 31.553967074899678, 77.38167938888711 31.36034323843094)",1
710,77.38168_31.36034,77.79920_31.55397,Spatial_Link,45.077131426852986,"LINESTRING (77.38167938888711 31.36034323843094, 77.7992025142568 31.553967074899678)",1
711,77.62079_31.39512,77.16409_31.24209,Spatial_Link,46.60082974947757,"LINESTRING (77.62078893569318 31.395116618381675, 77.16409004041166 31.242086189176774)",1
712,77.16409_31.24209,77.62079_31.39512,Spatial_Link,46.60082974947757,"LINESTRING (77.16409004041166 31.242086189176774, 77.62078893569318 31.395116618381675)",1
713,77.38168_31.36034,76.93883_31.36050,Spatial_Link,42.04884945552623,"LINESTRING (77.38167938888711 31.36034323843094, 76.93882898166106 31.36049932861569)",1
714,76.93883_31.36050,77.38168_31.36034,Spatial_Link,42.04884945552623,"LINESTRING (76.93882898166106 31.36049932861569, 77.38167938888711 31.36034323843094)",1
715,77.16409_31.24209,76.73755_31.39263,Spatial_Link,43.84046746423165,"LINESTRING (77.16409004041166 31.242086189176774, 76.73754701723637 31.392625093717086)",1
716,76.73755_31.39263,77.16409_31.24209,Spatial_Link,43.84046746423165,"LINESTRING (76.73754701723637 31.392625093717086, 77.16409004041166 31.242086189176774)",1
717,76.93883_31.36050,76.60405_31.29500,Spatial_Link,32.622048181433975,"LINESTRING (76.93882898166106 31.36049932861569, 76.6040489074172 31.29499736382648)",1
718,76.60405_31.29500,76.93883_31.36050,Spatial_Link,32.622048181433975,"LINESTRING (76.6040489074172 31.29499736382648, 76.93882898166106 31.36049932861569)",1
719,76.93883_31.36050,76.47286_31.21652,Spatial_Link,47.08310797520601,"LINESTRING (76.93882898166106 31.36049932861569, 76.47286172864949 31.216519420894603)",1
720,76.47286_31.21652,76.93883_31.36050,Spatial_Link,47.08310797520601,"LINESTRING (76.47286172864949 31.216519420894603, 76.93882898166106 31.36049932861569)",1
721,76.73755_31.39263,76.39958_31.42664,Spatial_Link,32.29570944478394,"LINESTRING (76.73754701723637 31.392625093717086, 76.39957850036187 31.426640301154865)",1
722,76.39958_31.42664,76.73755_31.39263,Spatial_Link,32.29570944478394,"LINESTRING (76.39957850036187 31.426640301154865, 76.73754701723637 31.392625093717086)",1
723,76.73755_31.39263,76.47286_31.21652,Spatial_Link,31.871983500438045,"LINESTRING (76.73754701723637 31.392625093717086, 76.47286172864949 31.216519420894603)",1
724,76.47286_31.21652,76.73755_31.39263,Spatial_Link,31.871983500438045,"LINESTRING (76.47286172864949 31.216519420894603, 76.73754701723637 31.392625093717086)",1
