node_id,date,year,week,discharge_avg,rainfall_sum_mm,elevation_m
75.02667_33.16929,2022-04-03,2022,13,162.54465,0.0,1517.0
75.02667_33.16929,2022-04-10,2022,14,163.42857,1.9000001,1517.0
75.02667_33.16929,2022-04-17,2022,15,161.05803,12.0,1517.0
75.02667_33.16929,2022-04-24,2022,16,161.19197,22.599998,1517.0
75.02667_33.16929,2022-05-01,2022,17,159.83035,9.3,1517.0
75.02667_33.16929,2022-05-08,2022,18,159.58035,19.8,1517.0
75.02667_33.16929,2022-05-15,2022,19,161.60268,2.0,1517.0
75.02667_33.16929,2022-05-22,2022,20,162.81697,12.5,1517.0
75.02667_33.16929,2022-05-29,2022,21,150.22322,30.100002,1517.0
75.02667_33.16929,2022-06-05,2022,22,116.63393,4.4,1517.0
75.02667_33.16929,2022-06-12,2022,23,127.16964,0.90000004,1517.0
75.02667_33.16929,2022-06-19,2022,24,145.53572,18.199999,1517.0
75.02667_33.16929,2022-06-26,2022,25,177.8259,36.9,1517.0
75.02667_33.16929,2022-07-03,2022,26,910.87726,31.7,1517.0
75.02667_33.16929,2022-07-10,2022,27,1349.1495,66.2,1517.0
75.02667_33.16929,2022-07-17,2022,28,644.6942,51.6,1517.0
75.02667_33.16929,2022-07-24,2022,29,682.37726,107.0,1517.0
75.02667_33.16929,2022-07-31,2022,30,758.00226,142.2,1517.0
75.02667_33.16929,2022-08-07,2022,31,671.6339,42.4,1517.0
75.02667_33.16929,2022-08-14,2022,32,692.1406,58.3,1517.0
75.02667_33.16929,2022-08-21,2022,33,654.9665,109.19998,1517.0
75.02667_33.16929,2022-08-28,2022,34,609.42413,53.3,1517.0
75.02667_33.16929,2022-09-04,2022,35,560.9464,39.600002,1517.0
75.02667_33.16929,2022-09-11,2022,36,520.6172,22.199999,1517.0
75.02667_33.16929,2022-09-18,2022,37,470.84375,2.5,1517.0
75.02667_33.16929,2022-09-25,2022,38,414.14062,20.599998,1517.0
75.02667_33.16929,2022-10-02,2022,39,460.202,7.7,1517.0
75.02667_33.16929,2022-10-09,2022,40,380.05914,10.299999,1517.0
75.02667_33.16929,2022-10-16,2022,41,334.29688,13.7,1517.0
75.02667_33.16929,2022-10-23,2022,42,299.7768,28.9,1517.0
75.02667_33.16929,2022-10-30,2022,43,264.10043,0.0,1517.0
75.02667_33.16929,2022-11-06,2022,44,230.74666,23.8,1517.0
75.02667_33.16929,2022-11-13,2022,45,207.99553,17.1,1517.0
75.02667_33.16929,2022-11-20,2022,46,192.00223,31.3,1517.0
75.02667_33.16929,2022-11-27,2022,47,172.9866,0.0,1517.0
75.02667_33.16929,2022-12-04,2022,48,158.6875,0.0,1517.0
75.02667_33.16929,2022-12-11,2022,49,149.07031,89.9,1517.0
75.02667_33.16929,2022-12-18,2022,50,143.20312,0.0,1517.0
75.02667_33.16929,2022-12-25,2022,51,134.93192,0.0,1517.0
75.02667_33.16929,2022-01-02,2022,52,125.58482,5.3999996,1517.0
75.02667_33.16929,2023-01-08,2023,1,124.82589,32.999996,1517.0
75.02667_33.16929,2023-01-15,2023,2,124.14955,63.0,1517.0
75.02667_33.16929,2023-01-22,2023,3,122.61607,16.1,1517.0
75.02667_33.16929,2023-01-29,2023,4,125.55357,71.100006,1517.0
75.02667_33.16929,2023-02-05,2023,5,131.89732,78.2,1517.0
75.02667_33.16929,2023-02-12,2023,6,134.45535,92.99999,1517.0
75.02667_33.16929,2023-02-19,2023,7,136.64955,0.0,1517.0
75.02667_33.16929,2023-02-26,2023,8,142.96652,42.6,1517.0
75.02667_33.16929,2023-03-05,2023,9,143.74553,29.0,1517.0
75.02667_33.16929,2023-03-12,2023,10,147.2009,0.2,1517.0
75.02667_33.16929,2023-03-19,2023,11,144.08482,65.6,1517.0
75.02667_33.16929,2023-03-26,2023,12,155.83482,67.3,1517.0
75.02667_33.16929,2023-04-02,2023,13,163.10268,30.800003,1517.0
75.02667_33.16929,2023-04-09,2023,14,169.7991,13.599999,1517.0
75.02667_33.16929,2023-04-16,2023,15,165.1116,4.2000003,1517.0
75.02667_33.16929,2023-04-23,2023,16,192.77232,125.79999,1517.0
75.02667_33.16929,2023-04-30,2023,17,219.36607,21.900002,1517.0
75.02667_33.16929,2023-05-07,2023,18,220.13393,52.7,1517.0
75.02667_33.16929,2023-05-14,2023,19,234.72322,20.2,1517.0
75.02667_33.16929,2023-05-21,2023,20,224.50893,4.0,1517.0
75.02667_33.16929,2023-05-28,2023,21,214.19197,31.6,1517.0
75.02667_33.16929,2023-06-04,2023,22,217.94643,72.4,1517.0
75.02667_33.16929,2023-06-11,2023,23,236.25893,13.2,1517.0
75.02667_33.16929,2023-06-18,2023,24,247.50447,20.4,1517.0
75.02667_33.16929,2023-06-25,2023,25,325.87723,42.0,1517.0
75.02667_33.16929,2023-07-02,2023,26,832.1786,32.9,1517.0
75.02667_33.16929,2023-07-09,2023,27,1041.8549,113.1,1517.0
75.02667_33.16929,2023-07-16,2023,28,1385.2233,49.199997,1517.0
75.02667_33.16929,2023-07-23,2023,29,1655.5892,109.0,1517.0
75.02667_33.16929,2023-07-30,2023,30,1751.0,56.7,1517.0
75.02667_33.16929,2023-08-06,2023,31,1324.942,25.599998,1517.0
75.02667_33.16929,2023-08-13,2023,32,1194.9431,18.0,1517.0
75.02667_33.16929,2023-08-20,2023,33,1153.4141,52.599995,1517.0
75.02667_33.16929,2023-08-27,2023,34,983.2958,50.3,1517.0
75.02667_33.16929,2023-09-03,2023,35,861.12836,6.2999997,1517.0
75.02667_33.16929,2023-09-10,2023,36,751.6161,3.1000001,1517.0
75.02667_33.16929,2023-09-17,2023,37,654.481,26.3,1517.0
75.02667_33.16929,2023-09-24,2023,38,584.35547,45.4,1517.0
75.02667_33.16929,2023-10-01,2023,39,513.3761,10.6,1517.0
75.02667_33.16929,2023-10-08,2023,40,446.976,5.6000004,1517.0
75.02667_33.16929,2023-10-15,2023,41,391.35938,38.3,1517.0
75.02667_33.16929,2023-10-22,2023,42,355.77734,56.799995,1517.0
75.02667_33.16929,2023-10-29,2023,43,307.9191,0.0,1517.0
75.02667_33.16929,2023-11-05,2023,44,265.68024,0.5,1517.0
75.02667_33.16929,2023-11-12,2023,45,231.5134,32.800003,1517.0
75.02667_33.16929,2023-11-19,2023,46,204.34375,0.0,1517.0
75.02667_33.16929,2023-11-26,2023,47,180.60156,0.1,1517.0
75.02667_33.16929,2023-12-03,2023,48,164.2673,47.600002,1517.0
75.02667_33.16929,2023-12-10,2023,49,151.37444,0.0,1517.0
75.02667_33.16929,2023-12-17,2023,50,140.27678,1.1,1517.0
75.02667_33.16929,2023-12-24,2023,51,132.5134,1.6,1517.0
75.02667_33.16929,2023-01-01,2023,52,129.48996,18.4,1517.0
75.02667_33.16929,2023-12-31,2023,52,126.95536,18.4,1517.0
75.02667_33.16929,2023-01-01,2023,52,129.48996,0.0,1517.0
75.02667_33.16929,2023-12-31,2023,52,126.95536,0.0,1517.0
75.07404_33.82855,2019-01-06,2019,1,97.6375,29.599998,1598.0
75.07404_33.82855,2019-01-13,2019,2,93.29464,29.600002,1598.0
75.07404_33.82855,2019-01-20,2019,3,96.33482,37.2,1598.0
75.07404_33.82855,2019-01-27,2019,4,139.75,92.6,1598.0
75.07404_33.82855,2019-02-03,2019,5,111.0625,28.2,1598.0
75.07404_33.82855,2019-02-10,2019,6,133.51785,75.0,1598.0
75.07404_33.82855,2019-02-17,2019,7,134.58928,53.5,1598.0
75.07404_33.82855,2019-02-24,2019,8,175.45535,123.200005,1598.0
75.07404_33.82855,2019-03-03,2019,9,159.66518,33.600002,1598.0
75.07404_33.82855,2019-03-10,2019,10,170.14285,13.4,1598.0
75.07404_33.82855,2019-03-17,2019,11,154.59822,39.2,1598.0
75.07404_33.82855,2019-03-24,2019,12,151.6384,43.1,1598.0
75.07404_33.82855,2019-03-31,2019,13,151.43303,53.8,1598.0
75.07404_33.82855,2019-04-07,2019,14,159.30357,1.5,1598.0
75.07404_33.82855,2019-04-14,2019,15,170.0759,26.0,1598.0
75.07404_33.82855,2019-04-21,2019,16,202.0,30.4,1598.0
75.07404_33.82855,2019-04-28,2019,17,222.38393,55.600002,1598.0
75.07404_33.82855,2019-05-05,2019,18,246.89732,64.59999,1598.0
75.07404_33.82855,2019-05-12,2019,19,237.29465,19.199999,1598.0
75.07404_33.82855,2019-05-19,2019,20,244.35715,73.0,1598.0
75.07404_33.82855,2019-05-26,2019,21,246.0491,59.0,1598.0
75.07404_33.82855,2019-06-02,2019,22,220.97768,1.7,1598.0
75.07404_33.82855,2019-06-09,2019,23,226.7634,32.3,1598.0
75.07404_33.82855,2019-06-16,2019,24,249.1384,65.6,1598.0
75.07404_33.82855,2019-06-23,2019,25,245.83035,19.4,1598.0
75.07404_33.82855,2019-06-30,2019,26,254.20535,10.0,1598.0
75.07404_33.82855,2019-07-07,2019,27,372.04242,1.6,1598.0
75.07404_33.82855,2019-07-14,2019,28,376.45535,12.3,1598.0
75.07404_33.82855,2019-07-21,2019,29,370.56696,27.7,1598.0
75.07404_33.82855,2019-07-28,2019,30,372.18973,51.200005,1598.0
75.07404_33.82855,2019-08-04,2019,31,394.8348,29.599998,1598.0
75.07404_33.82855,2019-08-11,2019,32,398.85715,24.400002,1598.0
75.07404_33.82855,2019-08-18,2019,33,538.35266,66.6,1598.0
75.07404_33.82855,2019-08-25,2019,34,427.0759,4.0,1598.0
75.07404_33.82855,2019-09-01,2019,35,374.93082,8.8,1598.0
75.07404_33.82855,2019-09-08,2019,36,332.08594,0.5,1598.0
75.07404_33.82855,2019-09-15,2019,37,283.7143,0.0,1598.0
75.07404_33.82855,2019-09-22,2019,38,247.16295,2.0,1598.0
75.07404_33.82855,2019-09-29,2019,39,220.0134,6.9999995,1598.0
75.07404_33.82855,2019-10-06,2019,40,212.77678,36.3,1598.0
75.07404_33.82855,2019-10-13,2019,41,188.76004,10.599999,1598.0
75.07404_33.82855,2019-10-20,2019,42,167.05022,21.3,1598.0
75.07404_33.82855,2019-10-27,2019,43,155.4174,13.6,1598.0
75.07404_33.82855,2019-11-03,2019,44,139.85603,59.1,1598.0
75.07404_33.82855,2019-11-10,2019,45,166.20647,76.8,1598.0
75.07404_33.82855,2019-11-17,2019,46,150.33705,68.399994,1598.0
75.07404_33.82855,2019-11-24,2019,47,153.24219,38.9,1598.0
75.07404_33.82855,2019-12-01,2019,48,159.8125,86.0,1598.0
75.07404_33.82855,2019-12-08,2019,49,132.09152,0.0,1598.0
75.07404_33.82855,2019-12-15,2019,50,152.68973,99.399994,1598.0
75.07404_33.82855,2019-12-22,2019,51,142.3817,28.3,1598.0
75.07404_33.82855,2019-12-29,2019,52,120.908485,0.0,1598.0
75.07404_33.82855,2020-01-05,2020,1,110.6875,21.9,1598.0
75.07404_33.82855,2020-01-12,2020,2,121.625,42.100002,1598.0
75.07404_33.82855,2020-01-19,2020,3,143.37053,90.700005,1598.0
75.07404_33.82855,2020-01-26,2020,4,119.90179,36.5,1598.0
75.07404_33.82855,2020-02-02,2020,5,122.86607,26.599998,1598.0
75.07404_33.82855,2020-02-09,2020,6,100.22991,0.0,1598.0
75.07404_33.82855,2020-02-16,2020,7,109.38616,16.8,1598.0
75.07404_33.82855,2020-02-23,2020,8,105.58929,11.1,1598.0
75.07404_33.82855,2020-03-01,2020,9,99.247765,17.5,1598.0
75.07404_33.82855,2020-03-08,2020,10,109.20759,28.900002,1598.0
75.07404_33.82855,2020-03-15,2020,11,130.23215,44.800003,1598.0
75.07404_33.82855,2020-03-22,2020,12,112.86161,14.199999,1598.0
75.07404_33.82855,2020-03-29,2020,13,140.75,101.899994,1598.0
75.07404_33.82855,2020-04-05,2020,14,158.16072,41.000004,1598.0
75.07404_33.82855,2020-04-12,2020,15,143.44643,13.7,1598.0
75.07404_33.82855,2020-04-19,2020,16,158.6384,85.200005,1598.0
75.07404_33.82855,2020-04-26,2020,17,169.14732,7.0999994,1598.0
75.07404_33.82855,2020-05-03,2020,18,164.80803,57.8,1598.0
75.07404_33.82855,2020-05-10,2020,19,205.91965,35.0,1598.0
75.07404_33.82855,2020-05-17,2020,20,206.75893,14.2,1598.0
75.07404_33.82855,2020-05-24,2020,21,200.9375,12.2,1598.0
75.07404_33.82855,2020-05-31,2020,22,201.4509,32.899998,1598.0
75.07404_33.82855,2020-06-07,2020,23,229.03572,14.6,1598.0
75.07404_33.82855,2020-06-14,2020,24,221.30357,3.3,1598.0
75.07404_33.82855,2020-06-21,2020,25,219.04018,0.3,1598.0
75.07404_33.82855,2020-06-28,2020,26,290.74106,19.4,1598.0
75.07404_33.82855,2020-07-05,2020,27,275.28793,2.4,1598.0
75.07404_33.82855,2020-07-12,2020,28,272.34152,0.6,1598.0
75.07404_33.82855,2020-07-19,2020,29,265.79465,6.5,1598.0
75.07404_33.82855,2020-07-26,2020,30,353.72543,23.5,1598.0
75.07404_33.82855,2020-08-02,2020,31,282.75668,3.3,1598.0
75.07404_33.82855,2020-08-09,2020,32,265.42633,43.100002,1598.0
75.07404_33.82855,2020-08-16,2020,33,299.16293,2.9,1598.0
75.07404_33.82855,2020-08-23,2020,34,275.4855,61.600002,1598.0
75.07404_33.82855,2020-08-30,2020,35,332.8828,100.2,1598.0
75.07404_33.82855,2020-09-06,2020,36,385.16293,66.5,1598.0
75.07404_33.82855,2020-09-13,2020,37,350.84598,0.0,1598.0
75.07404_33.82855,2020-09-20,2020,38,284.27457,0.0,1598.0
75.07404_33.82855,2020-09-27,2020,39,244.03014,5.6,1598.0
75.07404_33.82855,2020-10-04,2020,40,213.12947,0.1,1598.0
75.07404_33.82855,2020-10-11,2020,41,185.01785,0.0,1598.0
75.07404_33.82855,2020-10-18,2020,42,163.04018,0.1,1598.0
75.07404_33.82855,2020-10-25,2020,43,144.24219,3.4,1598.0
75.07404_33.82855,2020-11-01,2020,44,129.25558,7.8999996,1598.0
75.07404_33.82855,2020-11-08,2020,45,114.84821,1.2,1598.0
75.07404_33.82855,2020-11-15,2020,46,103.09375,51.6,1598.0
75.07404_33.82855,2020-11-22,2020,47,117.46317,24.1,1598.0
75.07404_33.82855,2020-11-29,2020,48,118.76339,41.999996,1598.0
75.07404_33.82855,2020-12-06,2020,49,96.77232,27.3,1598.0
75.07404_33.82855,2020-12-13,2020,50,140.98549,121.299995,1598.0
75.07404_33.82855,2020-12-20,2020,51,117.71094,8.1,1598.0
75.07404_33.82855,2020-12-27,2020,52,99.44643,0.70000005,1598.0
75.07404_33.82855,2021-01-10,2021,1,129.60045,66.600006,1598.0
75.07404_33.82855,2021-01-17,2021,2,96.32143,0.0,1598.0
75.07404_33.82855,2021-01-24,2021,3,87.20089,32.3,1598.0
75.07404_33.82855,2021-01-31,2021,4,83.814735,1.0,1598.0
75.07404_33.82855,2021-02-07,2021,5,73.9375,7.4,1598.0
75.07404_33.82855,2021-02-14,2021,6,69.74554,13.800001,1598.0
75.07404_33.82855,2021-02-21,2021,7,64.22321,0.0,1598.0
75.07404_33.82855,2021-02-28,2021,8,95.83929,102.50001,1598.0
75.07404_33.82855,2021-03-07,2021,9,99.72321,35.8,1598.0
75.07404_33.82855,2021-03-14,2021,10,130.32143,81.799995,1598.0
75.07404_33.82855,2021-03-21,2021,11,124.14732,39.7,1598.0
75.07404_33.82855,2021-03-28,2021,12,156.40178,74.2,1598.0
75.07404_33.82855,2021-04-04,2021,13,156.87053,32.9,1598.0
75.07404_33.82855,2021-04-11,2021,14,175.67857,108.0,1598.0
75.07404_33.82855,2021-04-18,2021,15,166.55803,82.09999,1598.0
75.07404_33.82855,2021-04-25,2021,16,187.95982,37.3,1598.0
75.07404_33.82855,2021-05-02,2021,17,158.75447,1.0,1598.0
75.07404_33.82855,2021-05-09,2021,18,159.83928,30.3,1598.0
75.07404_33.82855,2021-05-16,2021,19,177.16072,52.7,1598.0
75.07404_33.82855,2021-05-23,2021,20,187.53572,17.5,1598.0
75.07404_33.82855,2021-05-30,2021,21,173.91965,0.3,1598.0
75.07404_33.82855,2021-06-06,2021,22,167.4241,3.6000001,1598.0
75.07404_33.82855,2021-06-13,2021,23,217.85268,10.699999,1598.0
75.07404_33.82855,2021-06-20,2021,24,227.08035,11.5,1598.0
75.07404_33.82855,2021-06-27,2021,25,215.9866,2.1999998,1598.0
75.07404_33.82855,2021-07-04,2021,26,221.71652,5.2,1598.0
75.07404_33.82855,2021-07-11,2021,27,255.10715,1.2,1598.0
75.07404_33.82855,2021-07-18,2021,28,298.12277,34.800003,1598.0
75.07404_33.82855,2021-07-25,2021,29,423.58258,32.9,1598.0
75.07404_33.82855,2021-08-01,2021,30,324.0491,37.9,1598.0
75.07404_33.82855,2021-08-08,2021,31,379.53125,6.0,1598.0
75.07404_33.82855,2021-08-15,2021,32,302.6027,16.2,1598.0
75.07404_33.82855,2021-08-22,2021,33,274.61832,0.3,1598.0
75.07404_33.82855,2021-08-29,2021,34,235.96541,6.5999994,1598.0
75.07404_33.82855,2021-09-05,2021,35,212.46875,0.3,1598.0
75.07404_33.82855,2021-09-12,2021,36,240.47545,55.600002,1598.0
75.07404_33.82855,2021-09-19,2021,37,245.56361,1.9000001,1598.0
75.07404_33.82855,2021-09-26,2021,38,195.65959,5.1000004,1598.0
75.07404_33.82855,2021-10-03,2021,39,173.28572,15.5,1598.0
75.07404_33.82855,2021-10-10,2021,40,161.81808,6.7,1598.0
75.07404_33.82855,2021-10-17,2021,41,143.54129,29.100002,1598.0
75.07404_33.82855,2021-10-24,2021,42,153.37723,128.0,1598.0
75.07404_33.82855,2021-10-31,2021,43,149.57365,8.8,1598.0
75.07404_33.82855,2021-11-07,2021,44,121.92076,17.599998,1598.0
75.07404_33.82855,2021-11-14,2021,45,108.82366,0.70000005,1598.0
75.07404_33.82855,2021-11-21,2021,46,96.54576,0.0,1598.0
75.07404_33.82855,2021-11-28,2021,47,86.62835,0.3,1598.0
75.07404_33.82855,2021-12-05,2021,48,78.84821,32.1,1598.0
75.07404_33.82855,2021-12-12,2021,49,80.80134,1.2,1598.0
75.07404_33.82855,2021-12-19,2021,50,71.95536,56.600002,1598.0
75.07404_33.82855,2021-12-26,2021,51,71.09375,33.1,1598.0
75.07404_33.82855,2021-01-03,2021,53,90.1183,26.300001,1598.0
75.07404_33.82855,2022-01-09,2022,1,121.42411,159.0,1598.0
75.07404_33.82855,2022-01-16,2022,2,112.234375,6.4,1598.0
75.07404_33.82855,2022-01-23,2022,3,107.04018,33.5,1598.0
75.07404_33.82855,2022-01-30,2022,4,116.875,6.0,1598.0
75.07404_33.82855,2022-02-06,2022,5,105.60045,41.7,1598.0
75.07404_33.82855,2022-02-13,2022,6,100.94196,29.1,1598.0
75.07404_33.82855,2022-02-20,2022,7,89.015625,7.7000003,1598.0
75.07404_33.82855,2022-02-27,2022,8,109.09821,111.799995,1598.0
75.07404_33.82855,2022-03-06,2022,9,109.94643,41.7,1598.0
75.07404_33.82855,2022-03-13,2022,10,107.11607,5.2,1598.0
75.07404_33.82855,2022-03-20,2022,11,109.10268,26.2,1598.0
75.07404_33.82855,2022-03-27,2022,12,118.20536,20.1,1598.0
75.07404_33.82855,2022-04-03,2022,13,115.38839,1.5,1598.0
75.07404_33.82855,2022-04-10,2022,14,115.57589,0.3,1598.0
75.07404_33.82855,2022-04-17,2022,15,122.95982,29.799997,1598.0
75.07404_33.82855,2022-04-24,2022,16,137.99107,69.6,1598.0
75.07404_33.82855,2022-05-01,2022,17,137.33035,28.000002,1598.0
75.07404_33.82855,2022-05-08,2022,18,145.42857,16.200003,1598.0
75.07404_33.82855,2022-05-15,2022,19,139.40178,1.0,1598.0
75.07404_33.82855,2022-05-22,2022,20,142.79465,34.800003,1598.0
75.07404_33.82855,2022-05-29,2022,21,147.83928,31.9,1598.0
75.07404_33.82855,2022-06-05,2022,22,137.99107,3.5000002,1598.0
75.07404_33.82855,2022-06-12,2022,23,130.72768,0.6,1598.0
75.07404_33.82855,2022-06-19,2022,24,143.33035,44.4,1598.0
75.07404_33.82855,2022-06-26,2022,25,189.40178,67.6,1598.0
75.07404_33.82855,2022-07-03,2022,26,221.04018,0.3,1598.0
75.07404_33.82855,2022-07-10,2022,27,216.3259,61.100006,1598.0
75.07404_33.82855,2022-07-17,2022,28,288.77902,56.2,1598.0
75.07404_33.82855,2022-07-24,2022,29,262.68973,12.5,1598.0
75.07404_33.82855,2022-07-31,2022,30,288.1384,71.600006,1598.0
75.07404_33.82855,2022-08-07,2022,31,365.75,9.799999,1598.0
75.07404_33.82855,2022-08-14,2022,32,291.77008,5.2,1598.0
75.07404_33.82855,2022-08-21,2022,33,314.0402,49.800003,1598.0
75.07404_33.82855,2022-08-28,2022,34,327.06027,97.7,1598.0
75.07404_33.82855,2022-09-04,2022,35,314.2232,4.7000003,1598.0
75.07404_33.82855,2022-09-11,2022,36,266.78125,16.8,1598.0
75.07404_33.82855,2022-09-18,2022,37,241.08594,4.8,1598.0
75.07404_33.82855,2022-09-25,2022,38,210.23103,24.7,1598.0
75.07404_33.82855,2022-10-02,2022,39,197.31697,5.6,1598.0
75.07404_33.82855,2022-10-09,2022,40,170.16629,0.70000005,1598.0
75.07404_33.82855,2022-10-16,2022,41,159.32031,22.9,1598.0
75.07404_33.82855,2022-10-23,2022,42,154.12611,66.7,1598.0
75.07404_33.82855,2022-10-30,2022,43,132.64285,0.0,1598.0
75.07404_33.82855,2022-11-06,2022,44,121.01116,56.899998,1598.0
75.07404_33.82855,2022-11-13,2022,45,130.72545,101.2,1598.0
75.07404_33.82855,2022-11-20,2022,46,128.94978,43.0,1598.0
75.07404_33.82855,2022-11-27,2022,47,105.89955,0.0,1598.0
75.07404_33.82855,2022-12-04,2022,48,94.22321,0.0,1598.0
75.07404_33.82855,2022-12-11,2022,49,97.20424,135.9,1598.0
75.07404_33.82855,2022-12-18,2022,50,93.25893,0.0,1598.0
75.07404_33.82855,2022-12-25,2022,51,79.06585,0.0,1598.0
75.07404_33.82855,2022-01-02,2022,52,77.16071,27.899998,1598.0
75.07404_33.82855,2023-01-08,2023,1,71.00781,26.199999,1598.0
75.07404_33.82855,2023-01-15,2023,2,93.5558,45.2,1598.0
75.07404_33.82855,2023-01-22,2023,3,86.87946,87.4,1598.0
75.07404_33.82855,2023-01-29,2023,4,96.6875,91.2,1598.0
75.07404_33.82855,2023-02-05,2023,5,104.14732,43.9,1598.0
75.07404_33.82855,2023-02-12,2023,6,128.0625,126.7,1598.0
75.07404_33.82855,2023-02-19,2023,7,117.35714,6.7,1598.0
75.07404_33.82855,2023-02-26,2023,8,123.234375,81.8,1598.0
75.07404_33.82855,2023-03-05,2023,9,141.125,83.4,1598.0
75.07404_33.82855,2023-03-12,2023,10,132.07143,1.0,1598.0
75.07404_33.82855,2023-03-19,2023,11,130.29465,64.3,1598.0
75.07404_33.82855,2023-03-26,2023,12,162.02232,55.200005,1598.0
75.07404_33.82855,2023-04-02,2023,13,144.58482,53.1,1598.0
75.07404_33.82855,2023-04-09,2023,14,166.24107,61.899998,1598.0
75.07404_33.82855,2023-04-16,2023,15,136.31697,8.4,1598.0
75.07404_33.82855,2023-04-23,2023,16,188.28572,133.3,1598.0
75.07404_33.82855,2023-04-30,2023,17,183.0491,44.7,1598.0
75.07404_33.82855,2023-05-07,2023,18,190.04018,82.7,1598.0
75.07404_33.82855,2023-05-14,2023,19,210.00447,45.9,1598.0
75.07404_33.82855,2023-05-21,2023,20,190.7634,5.6,1598.0
75.07404_33.82855,2023-05-28,2023,21,210.97322,74.9,1598.0
75.07404_33.82855,2023-06-04,2023,22,223.42857,54.899998,1598.0
75.07404_33.82855,2023-06-11,2023,23,210.0625,15.599999,1598.0
75.07404_33.82855,2023-06-18,2023,24,214.1942,0.90000004,1598.0
75.07404_33.82855,2023-06-25,2023,25,381.10715,12.400001,1598.0
75.07404_33.82855,2023-07-02,2023,26,562.67413,27.3,1598.0
75.07404_33.82855,2023-07-09,2023,27,573.8214,81.00001,1598.0
75.07404_33.82855,2023-07-16,2023,28,502.04688,21.100002,1598.0
75.07404_33.82855,2023-07-23,2023,29,503.01785,107.40001,1598.0
75.07404_33.82855,2023-07-30,2023,30,575.10266,52.899998,1598.0
75.07404_33.82855,2023-08-06,2023,31,491.69418,29.599998,1598.0
75.07404_33.82855,2023-08-13,2023,32,524.33704,11.199999,1598.0
75.07404_33.82855,2023-08-20,2023,33,437.202,6.3999996,1598.0
75.07404_33.82855,2023-08-27,2023,34,398.25446,28.5,1598.0
75.07404_33.82855,2023-09-03,2023,35,346.37387,5.2,1598.0
75.07404_33.82855,2023-09-10,2023,36,297.40625,0.0,1598.0
75.07404_33.82855,2023-09-17,2023,37,260.47656,7.6,1598.0
75.07404_33.82855,2023-09-24,2023,38,250.01562,19.1,1598.0
75.07404_33.82855,2023-10-01,2023,39,219.04018,5.7000003,1598.0
75.07404_33.82855,2023-10-08,2023,40,190.55135,13.8,1598.0
75.07404_33.82855,2023-10-15,2023,41,173.52121,54.800003,1598.0
75.07404_33.82855,2023-10-22,2023,42,179.92578,29.8,1598.0
75.07404_33.82855,2023-10-29,2023,43,148.71541,3.7,1598.0
75.07404_33.82855,2023-11-05,2023,44,132.77846,0.0,1598.0
75.07404_33.82855,2023-11-12,2023,45,126.58705,12.099999,1598.0
75.07404_33.82855,2023-11-19,2023,46,113.47377,0.0,1598.0
75.07404_33.82855,2023-11-26,2023,47,99.921875,0.2,1598.0
75.07404_33.82855,2023-12-03,2023,48,102.81306,36.8,1598.0
75.07404_33.82855,2023-12-10,2023,49,89.8683,0.0,1598.0
75.07404_33.82855,2023-12-17,2023,50,79.9442,1.2,1598.0
75.07404_33.82855,2023-12-24,2023,51,75.095985,5.0,1598.0
75.07404_33.82855,2023-01-01,2023,52,79.418526,17.400002,1598.0
75.07404_33.82855,2023-12-31,2023,52,69.12835,17.400002,1598.0
75.07404_33.82855,2023-01-01,2023,52,79.418526,0.0,1598.0
75.07404_33.82855,2023-12-31,2023,52,69.12835,0.0,1598.0
75.12526_31.12185,2019-01-06,2019,1,164.41875,13.9,215.0
75.12526_31.12185,2019-01-13,2019,2,174.95535,6.7000003,215.0
75.12526_31.12185,2019-01-20,2019,3,164.25447,0.2,215.0
75.12526_31.12185,2019-01-27,2019,4,218.34822,37.6,215.0
75.12526_31.12185,2019-02-03,2019,5,165.58482,17.099998,215.0
75.12526_31.12185,2019-02-10,2019,6,236.80357,50.1,215.0
75.12526_31.12185,2019-02-17,2019,7,227.24107,24.800001,215.0
75.12526_31.12185,2019-02-24,2019,8,229.38393,43.5,215.0
75.12526_31.12185,2019-03-03,2019,9,191.77232,11.6,215.0
75.12526_31.12185,2019-03-10,2019,10,177.6116,3.3999999,215.0
75.12526_31.12185,2019-03-17,2019,11,167.40625,9.2,215.0
75.12526_31.12185,2019-03-24,2019,12,153.375,1.1,215.0
75.12526_31.12185,2019-03-31,2019,13,146.97322,0.0,215.0
75.12526_31.12185,2019-04-07,2019,14,144.25893,0.0,215.0
75.12526_31.12185,2019-04-14,2019,15,145.55803,0.4,215.0
75.12526_31.12185,2019-04-21,2019,16,182.99553,38.5,215.0
75.12526_31.12185,2019-04-28,2019,17,151.98215,0.0,215.0
75.12526_31.12185,2019-05-05,2019,18,142.125,0.0,215.0
75.12526_31.12185,2019-05-12,2019,19,138.98215,0.0,215.0
75.12526_31.12185,2019-05-19,2019,20,142.98215,9.1,215.0
75.12526_31.12185,2019-05-26,2019,21,143.54018,2.8,215.0
75.12526_31.12185,2019-06-02,2019,22,53.419643,0.0,215.0
75.12526_31.12185,2019-06-09,2019,23,17.388393,0.0,215.0
75.12526_31.12185,2019-06-16,2019,24,6.200893,0.2,215.0
75.12526_31.12185,2019-06-23,2019,25,4.330357,2.3,215.0
75.12526_31.12185,2019-06-30,2019,26,19.638393,1.4,215.0
